LA,URN,NTEA,NTEAAS,NNONTEA,NFTETEA,NFTETEAAS,NFTENONTEA,RATPUPTEA,SALARY
850,116309,13,14,3,12.4,7.3,2.5,21.9,37587
850,116310,11,10,2,10.1,5.7,1.7,18.3,34634
850,116311,16,11,3,12.9,5.9,2.0,21.9,33106
850,116312,10,7,2,7.8,3.5,1.5,22.1,39832
850,116313,18,11,3,16.2,7.0,2.4,21.5,33935
850,116314,16,19,3,15.1,10.9,2.1,20.3,36988
850,116315,5,7,2,4.9,3.5,1.4,22.2,38118
850,116316,6,5,3,5.0,3.6,2.3,23.4,SUPP
850,116317,12,6,2,6.8,3.5,1.3,18.7,SUPP
850,116318,11,8,2,10.4,4.0,1.3,20.6,34307
850,116319,4,7,2,4.0,4.4,1.3,26.3,38737
850,116320,9,5,4,7.4,2.6,1.7,19.6,37275
850,116321,6,6,2,5.6,3.8,1.3,18.7,35304
850,116322,6,6,1,4.7,3.9,0.9,18.5,40283
850,116323,6,5,2,5.4,3.2,1.4,17.0,35237
850,116324,16,20,4,14.8,11.0,3.3,22.4,35094
850,116325,10,7,3,8.6,3.5,2.1,21.1,35424
850,116326,10,5,2,10.0,3.1,1.8,13.8,34257
850,116327,22,15,6,18.1,8.4,3.5,23.2,38337
850,116328,8,6,2,6.5,3.5,1.2,20.5,38900
850,116329,15,14,4,14.0,10.4,3.5,28.0,37394
850,116330,22,15,6,16.6,7.6,4.0,21.0,27022
850,116331,23,15,5,17.5,8.6,3.9,23.8,34912
850,116332,12,14,3,10.6,9.6,2.1,25.0,31124
850,116333,20,13,5,15.6,9.0,3.1,23.7,34276
850,116334,13,12,4,11.7,7.2,3.3,19.0,35177
850,116335,11,7,5,10.0,4.3,4.0,17.7,38871
850,116336,20,19,5,17.7,13.1,3.5,23.2,36711
850,116337,11,14,3,9.3,7.0,1.2,22.6,34265
850,116338,15,10,4,12.2,3.9,3.1,28.1,35491
850,134652,17,13,1,16.0,7.7,0.6,15.8,32942
850,116345,12,6,2,7.2,2.6,1.4,17.3,38969
850,116347,7,3,3,7.0,2.3,1.5,20.6,35138
850,131419,14,13,2,12.6,6.6,1.4,14.4,34484
850,116348,6,2,1,4.9,1.1,1.0,16.9,35225
850,116349,5,5,2,5.0,3.0,1.4,17.1,37876
850,116350,18,9,5,16.0,4.2,3.7,21.2,34202
850,116351,7,5,2,5.2,3.0,1.6,19.4,38076
850,116352,9,7,2,9.0,3.9,1.6,19.1,33505
850,116353,8,6,3,5.9,3.5,1.7,19.2,38547
850,116354,7,7,2,5.3,3.5,1.6,22.2,39841
850,116355,9,6,3,7.0,2.5,1.5,18.6,37691
850,116356,9,8,3,7.0,3.3,1.5,15.7,39164
850,116357,12,10,5,10.5,4.9,2.1,20.9,38880
850,116358,21,14,7,18.9,6.7,5.2,22.8,34427
850,116359,7,7,1,5.6,3.7,0.9,18.2,34389
850,116360,12,7,2,8.4,4.1,1.6,23.3,34841
850,116361,9,11,3,6.9,4.6,1.7,17.7,32179
850,116362,13,12,5,10.0,5.0,3.1,22.1,40422
850,116363,8,3,1,7.0,1.3,1.0,13.2,32022
850,116364,7,7,2,5.4,3.6,1.1,18.6,40268
850,116365,9,11,3,7.5,6.7,1.6,24.2,38772
850,116366,6,7,2,4.5,3.3,1.3,18.4,SUPP
850,116367,14,11,3,13.6,5.7,1.9,22.6,34203
850,116368,12,12,3,10.8,5.6,2.2,17.3,32043
850,116369,11,9,3,9.5,3.7,1.5,19.2,36143
850,116370,6,6,2,5.4,3.6,1.3,20.4,37824
850,116371,18,13,7,17.6,7.6,4.9,23.2,35269
850,116372,8,5,2,5.4,3.2,1.6,18.5,SUPP
850,116373,10,8,2,9.6,4.8,1.4,21.1,37012
850,116374,11,9,3,8.6,3.1,1.4,16.3,37272
850,116375,10,8,2,9.4,5.0,1.3,16.1,34302
850,116376,8,8,3,8.0,5.0,1.8,22.6,36146
850,116377,18,20,4,15.2,10.0,3.3,19.0,38202
850,116378,7,5,3,5.8,2.6,1.9,17.6,35295
850,116379,12,10,4,10.2,5.8,2.6,22.5,33431
850,116380,15,8,3,13.0,4.5,2.2,25.0,33900
850,116381,19,17,5,15.6,12.6,3.7,22.5,31888
850,116382,13,11,3,9.6,6.7,2.1,20.6,39300
850,116383,11,11,2,9.5,6.3,1.7,23.2,31970
850,116387,9,6,2,7.9,2.9,1.7,18.1,36624
850,116388,13,9,3,10.8,4.6,1.6,22.8,34484
850,116389,7,5,3,6.5,2.3,2.2,16.1,36649
850,116390,12,7,2,9.8,4.5,1.9,22.4,36090
850,116391,19,13,4,15.1,7.1,3.3,21.0,33622
850,116392,13,9,3,11.4,4.6,1.9,23.9,35643
850,116393,21,24,5,20.0,13.7,3.2,18.7,34807
850,116394,14,13,2,11.5,6.3,1.7,22.6,37890
850,116399,7,5,2,5.7,2.6,1.6,17.0,41102
850,116400,11,10,3,11.0,6.5,2.0,21.2,34270
850,137403,0,NA,NA,0.0,NA,NA,NA,NA
850,116402,26,14,4,20.9,8.2,2.9,20.4,33557
850,131450,31,30,5,27.8,15.3,3.9,20.7,33611
850,116403,8,10,6,7.4,4.6,2.4,23.8,35431
850,134734,19,10,5,16.1,5.0,3.7,21.9,34385
850,134945,11,17,3,10.1,9.2,2.1,20.6,37470
850,131516,12,11,4,9.7,7.5,2.5,23.5,34123
850,135529,8,15,4,7.4,10.8,2.0,18.8,30119
850,135885,9,9,3,8.2,5.7,2.2,17.7,38843
850,135887,5,6,1,5.0,3.9,1.0,23.4,32873
850,116404,51,14,22,50.2,10.5,19.3,16.4,39819
850,116405,55,16,20,51.7,12.6,15.6,17.3,40716
850,116406,64,14,30,59.7,9.1,20.6,18.1,40277
850,137113,0,NA,NA,0.0,NA,NA,NA,NA
850,116407,72,25,47,62.6,14.8,35.3,17.3,39026
850,136640,87,4,NA,79.1,1.9,NA,17.8,35351
850,137535,58,24,29,52.5,12.3,21.3,17.0,36739
850,116410,69,22,47,67.0,15.9,34.1,15.7,37094
850,116411,70,36,25,67.0,27.8,16.3,14.3,37655
850,116412,70,23,29,65.1,16.6,21.7,17.1,36757
850,116413,56,25,29,52.5,20.7,25.9,19.2,40233
850,136654,144,19,49,134.3,12.9,39.6,13.8,34269
850,137125,67,31,25,62.3,21.6,17.9,17.4,35260
850,137129,89,32,33,77.4,21.3,21.5,15.8,34753
850,137128,52,11,27,48.8,8.6,21.5,21.8,35092
850,116418,58,42,20,52.1,32.9,16.7,14.6,38174
850,116419,114,20,37,104.6,13.7,33.9,16.6,38075
850,116420,45,12,23,41.7,9.4,16.3,15.8,40072
850,137239,70,35,21,65.5,24.7,17.9,17.0,35322
850,116422,62,19,27,58.4,11.5,23.0,16.9,38756
850,116423,38,16,19,36.4,12.2,15.5,15.5,39742
850,116424,76,16,26,71.7,13.5,24.8,17.4,37610
850,116425,29,17,10,26.9,14.0,9.1,13.6,43197
850,116426,49,16,21,42.9,10.1,16.7,17.1,41798
850,116427,58,14,24,54.9,12.5,18.8,13.8,37042
850,116428,53,14,28,49.1,9.5,21.8,15.4,36913
850,116429,99,22,37,85.7,15.6,26.6,15.6,38858
850,116430,45,10,23,40.9,7.5,18.5,16.8,40464
850,116431,58,18,22,52.0,13.9,17.1,16.8,39378
850,116432,45,17,17,41.4,12.2,15.3,15.8,38224
850,116433,110,28,39,99.6,14.5,30.5,16.4,37235
850,137229,86,24,25,78.8,14.7,18.9,15.6,35249
850,116436,66,15,30,59.8,8.5,19.2,17.8,39061
850,116437,71,24,37,64.2,17.4,28.6,18.3,36932
850,116438,61,20,24,57.0,14.5,17.0,18.1,39176
850,136715,95,28,28,82.5,15.4,22.1,17.2,37204
850,116440,50,20,21,44.7,12.1,15.3,13.4,38417
850,116441,74,17,34,72.7,9.3,25.3,15.3,35519
850,116442,43,14,21,40.3,8.9,16.8,15.9,39201
850,116443,30,14,9,28.8,12.6,7.6,16.2,43012
850,116444,53,13,19,49.6,10.2,14.9,13.8,35020
850,116445,52,18,24,48.8,13.1,17.2,14.2,37779
850,116446,67,20,21,64.5,14.6,17.1,16.0,37270
850,116447,65,15,24,63.2,10.7,17.9,14.5,35693
850,116448,60,16,27,55.0,13.4,21.1,16.2,39774
850,116466,67,23,19,59.9,17.6,15.8,14.8,38102
850,116467,50,19,16,48.4,14.5,15.5,14.5,36161
850,116468,104,36,36,89.9,26.0,29.6,18.5,37387
850,116470,53,14,20,51.2,11.0,16.4,14.5,38463
850,116471,49,31,20,48.0,26.9,19.2,14.4,37738
850,116472,102,30,44,98.3,25.4,41.9,16.3,39572
850,116473,68,20,32,66.2,17.7,26.7,13.3,40076
850,116475,48,14,20,45.4,11.0,16.6,14.7,39180
850,116477,83,28,29,76.3,20.4,21.5,16.0,38203
850,116478,40,7,21,39.1,5.4,16.2,18.4,38656
850,116480,16,8,9,12.7,5.7,6.3,14.0,32597
850,136447,13,10,2,11.1,5.1,1.6,15.2,36311
850,116482,28,20,9,23.6,12.7,7.1,25.5,36516
850,116483,16,9,6,10.4,4.4,2.9,20.5,37277
850,137422,23,13,6,20.3,9.4,4.0,23.3,35683
850,116485,34,21,9,30.0,11.7,6.0,18.3,33143
850,116486,19,12,3,14.9,6.8,2.7,21.6,34503
850,116488,11,13,5,9.7,6.9,3.7,23.1,37239
850,116489,19,13,5,17.7,8.7,3.5,24.6,36112
850,116490,10,11,2,9.6,7.1,1.9,17.9,34724
850,116493,56,12,23,50.6,7.8,17.9,12.6,40841
850,136719,86,26,18,70.5,17.6,16.3,14.4,39652
850,136652,101,14,33,87.5,9.3,26.4,14.5,39001
850,136657,140,34,49,128.2,25.8,44.8,13.4,37154
850,116498,81,23,29,67.0,18.8,24.7,16.6,37058
850,137315,59,14,23,55.3,10.7,20.0,15.7,39032
850,136643,95,20,27,82.4,13.0,21.5,17.7,37971
850,116501,157,50,67,143.2,35.6,56.3,15.4,33045
850,116502,53,15,25,49.7,7.5,17.7,16.4,37605
850,137345,86,22,27,80.8,16.3,24.3,16.8,35553
850,116504,36,10,11,32.2,8.0,10.5,16.8,39546
850,116506,55,16,26,49.4,11.7,22.4,17.3,37636
850,137538,77,16,33,64.5,11.2,25.6,16.4,37122
850,136903,85,24,19,78.1,16.6,17.8,16.5,35845
850,116511,21,45,20,20.6,33.8,17.8,7.1,38094
850,136156,33,14,23,31.2,13.0,21.3,13.9,40273
850,131559,17,73,5,15.7,50.8,4.0,7.9,44209
850,133581,7,14,4,6.8,12.2,3.2,7.8,42830
850,135939,9,11,4,9.0,9.9,3.8,6.8,41987
850,116600,12,30,6,10.8,19.5,5.0,8.5,39240
850,116603,15,16,11,13.7,12.3,9.8,6.0,46670
850,116604,8,17,3,7.0,11.9,1.6,9.6,41954
850,116605,12,24,3,10.0,17.5,2.8,7.5,39206
850,116607,12,31,7,11.2,24.9,4.8,9.3,38593
850,116609,12,42,4,10.3,30.5,3.9,6.9,40808
850,116611,13,36,5,11.4,27.1,4.8,6.3,41939
850,116614,14,35,4,12.4,24.9,3.5,7.1,39563
850,116617,23,34,7,21.7,22.6,6.2,7.6,40014
850,116618,13,41,4,12.0,30.0,3.8,7.7,44584
850,135823,17,47,5,16.4,34.5,3.9,6.0,40449
850,137605,27,13,9,24.5,10.0,7.1,6.9,39800
850,116633,9,16,3,9.0,13.6,2.1,6.9,39766
850,116634,9,18,2,7.2,12.5,1.3,4.6,36526
850,116635,6,14,9,5.8,11.4,7.3,7.9,46672
850,116636,0,NA,NA,0.0,NA,NA,NA,NA
850,116637,18,23,7,16.4,19.0,5.0,9.6,41947
850,116639,15,17,5,14.2,12.8,4.2,6.8,43142
850,116640,18,23,4,17.0,17.7,3.4,6.8,43284
850,116641,11,13,3,10.8,10.5,2.4,6.9,39765
850,116642,21,46,7,17.1,33.9,5.7,6.4,41887
850,115849,9,6,3,9.0,5.1,2.9,5.7,36462
850,131068,16,38,8,15.2,30.6,6.0,8.8,42418
851,115829,3,2,35,3.0,1.4,30.8,15.2,SUPP
851,131210,23,32,10,22.4,23.7,7.3,17.9,33844
851,116182,7,11,3,7.0,6.9,2.1,19.8,36484
851,116183,12,10,5,12.0,6.9,3.5,14.8,38642
851,116184,14,12,7,12.1,8.7,4.8,16.4,38307
851,116185,28,16,10,24.5,8.8,6.4,19.6,34913
851,116186,14,14,2,14.0,8.4,1.8,18.1,34047
851,116187,12,13,3,12.0,9.2,2.1,15.5,37701
851,116188,16,19,3,16.0,12.4,2.5,22.5,35960
851,116189,10,11,2,10.0,5.8,1.5,17.9,35771
851,116190,19,15,6,15.5,9.9,3.2,17.7,36811
851,116191,14,13,6,11.4,7.9,3.9,23.6,33837
851,116192,8,9,2,8.0,5.5,1.4,17.3,34748
851,116193,19,10,5,15.4,5.1,3.4,23.1,37163
851,116194,16,24,3,16.0,14.5,2.0,20.7,34391
851,116195,10,12,5,8.8,8.0,4.8,22.9,39899
851,116196,15,9,13,15.0,3.7,7.9,16.2,36444
851,116198,19,22,5,17.3,11.4,4.4,20.8,34169
851,116199,15,20,5,15.0,8.7,3.5,17.7,35836
851,116200,12,15,5,10.4,9.1,3.8,17.7,37925
851,116201,13,15,5,11.6,11.3,4.0,19.2,34188
851,116202,17,16,7,15.7,9.9,4.7,15.4,38235
851,116203,19,22,11,16.2,16.8,8.5,18.3,33709
851,116204,9,20,1,8.0,9.3,0.9,25.8,39227
851,116207,13,14,3,11.0,8.9,2.6,21.5,33265
851,116208,16,14,2,16.0,9.5,1.8,16.9,35679
851,116209,8,9,6,7.4,6.3,3.4,21.5,33819
851,116210,14,11,4,14.0,7.5,3.4,15.7,35059
851,116211,14,13,4,12.4,7.7,3.0,19.1,30705
851,116212,10,9,2,7.7,5.9,1.8,26.0,36116
851,116213,14,18,6,14.0,12.8,4.9,20.6,33793
851,116214,20,20,5,18.8,13.6,3.1,22.3,32305
851,116215,16,25,3,14.6,17.0,2.0,12.8,35788
851,116217,19,20,5,15.8,9.0,3.4,18.9,34072
851,116218,12,11,3,12.0,7.3,2.5,19.4,32099
851,116219,12,13,5,12.0,7.8,4.1,18.5,35303
851,116220,4,8,3,4.0,5.2,1.5,35.3,SUPP
851,116221,23,11,5,22.7,8.2,3.5,15.4,33293
851,116222,17,10,6,15.1,7.7,3.4,19.2,34177
851,116223,18,17,5,18.0,10.9,4.3,20.9,36350
851,116226,15,11,5,15.0,6.7,3.1,16.0,35169
851,116227,16,23,3,16.0,12.6,2.7,20.1,38676
851,116257,17,17,11,15.8,13.1,9.6,16.8,35902
851,116258,16,22,17,15.6,14.7,13.7,18.5,37558
851,130926,20,26,13,19.5,15.1,9.9,16.0,32913
851,116344,25,20,9,21.3,11.1,4.8,18.5,36102
851,116346,14,15,4,13.0,9.7,3.1,18.0,36730
851,116384,16,17,7,15.0,8.6,4.9,21.1,33940
851,116385,15,10,2,12.0,6.5,1.7,19.2,34781
851,116386,18,14,5,18.0,7.5,3.8,19.7,35140
851,135160,27,43,8,27.0,32.0,4.9,16.0,34063
851,131951,60,22,29,59.5,17.8,24.7,17.1,37409
851,116459,79,44,30,73.5,34.4,24.6,17.4,38506
851,116460,66,32,30,66.0,22.2,26.1,14.9,40694
851,116461,77,17,20,70.6,11.5,15.0,15.8,39684
851,116462,60,19,29,60.0,15.6,25.8,13.7,38333
851,116463,77,28,27,77.0,21.0,22.1,15.5,38331
851,116476,62,26,26,60.9,18.4,21.6,16.5,37556
851,116487,21,22,15,21.0,15.7,11.5,18.8,33025
851,116491,20,15,3,20.0,10.0,2.6,23.1,38923
851,116497,34,11,17,34.0,10.4,15.4,15.0,41887
851,116505,58,17,25,56.7,11.5,21.5,15.8,33810
851,135965,49,21,24,47.2,20.2,22.5,8.7,39166
851,116628,24,21,3,24.0,16.9,2.7,6.2,38620
851,116629,17,30,4,17.0,19.0,2.7,5.9,40894
851,134881,27,61,7,27.0,49.7,5.8,5.1,41920
851,135308,39,79,18,35.4,71.1,14.6,2.5,41898
851,116643,7,16,10,6.3,12.5,8.5,5.7,45634
852,115831,3,2,23,2.5,1.4,19.5,21.0,SUPP
852,131839,23,26,5,20.7,16.8,4.4,17.8,32230
852,132025,13,13,3,11.6,6.5,2.5,22.1,35129
852,132117,19,26,5,18.6,13.4,2.6,16.1,36747
852,133704,16,20,3,16.0,12.4,3.0,19.4,33004
852,133943,11,3,4,11.0,1.9,3.3,17.0,33954
852,131272,13,17,5,12.0,10.5,3.8,21.8,32108
852,116087,12,8,5,9.8,5.9,3.7,19.0,39252
852,116088,13,12,4,12.1,6.8,3.0,18.1,35098
852,116089,13,10,3,11.8,4.9,1.8,17.8,35949
852,116090,14,10,6,13.4,4.0,4.9,26.6,31853
852,116091,13,16,5,11.0,9.0,3.2,24.2,36554
852,116092,12,19,4,10.8,10.8,3.3,23.1,36245
852,116093,15,34,8,14.4,22.2,6.0,20.4,30953
852,116096,16,13,2,14.0,7.6,1.1,18.5,34924
852,116098,25,22,7,24.4,7.6,5.6,21.5,33261
852,116099,13,11,4,12.4,6.2,2.9,21.9,34711
852,116101,23,9,6,22.1,5.9,5.7,19.0,30457
852,116102,11,14,4,10.2,7.9,2.6,19.9,36462
852,116103,10,8,5,8.2,6.0,3.8,20.3,36395
852,116104,24,11,4,19.5,5.4,3.0,24.4,31158
852,116105,15,17,6,12.5,7.4,2.5,21.6,33869
852,116106,12,10,2,11.0,4.8,1.7,24.0,34229
852,116107,12,13,7,11.5,6.8,2.8,20.9,35566
852,116108,8,8,2,8.0,4.8,2.0,22.4,37276
852,116109,11,12,4,10.1,7.3,2.6,20.8,38743
852,116110,8,9,3,7.0,5.5,1.6,24.7,35123
852,116111,17,16,5,15.2,9.3,3.5,20.1,27262
852,116112,16,10,3,13.2,5.9,2.2,15.5,35095
852,116113,18,25,5,17.0,12.3,3.1,18.8,33523
852,116114,13,17,2,12.2,10.1,1.7,21.2,35233
852,116115,10,13,3,9.4,7.9,2.0,21.2,31506
852,116116,10,14,4,8.4,9.4,2.4,21.7,37185
852,116117,10,11,4,9.6,7.3,2.3,21.3,34125
852,116123,13,11,3,9.2,7.4,2.4,22.7,34874
852,116125,16,15,6,15.6,10.4,2.3,14.0,35266
852,116126,9,17,3,7.6,6.7,2.0,23.3,34157
852,116127,10,11,4,9.6,7.0,2.3,21.6,36996
852,116128,18,13,4,16.2,7.5,3.4,23.6,33158
852,116129,10,3,2,9.4,2.5,1.8,18.9,31501
852,116130,11,10,5,9.7,4.8,2.9,24.0,32520
852,116131,23,22,7,20.5,11.1,5.0,15.5,29565
852,116132,13,18,3,12.2,10.1,2.4,20.6,34293
852,116133,7,10,3,4.9,6.5,1.9,17.9,SUPP
852,116134,16,11,8,14.6,5.9,4.2,20.1,38395
852,116136,12,10,3,9.4,6.0,2.0,20.0,35005
852,116138,15,10,6,12.4,4.8,2.2,18.9,35196
852,116251,18,19,12,15.8,11.8,7.1,19.4,31296
852,116253,16,11,5,16.0,6.7,2.8,19.3,30452
852,116261,19,29,6,17.5,14.4,3.6,23.9,35741
852,116262,13,19,5,13.0,14.5,3.4,20.8,35301
852,116263,18,20,3,16.3,11.5,2.5,16.0,35145
852,116339,13,9,5,10.7,4.7,2.1,21.7,35552
852,116340,10,14,4,8.7,6.5,1.7,20.6,34100
852,136641,13,21,7,13.0,14.1,6.1,21.2,31955
852,116342,22,23,7,20.0,10.6,4.8,22.1,32954
852,116343,34,30,5,31.7,19.6,3.9,16.1,33032
852,116395,15,16,5,13.1,8.7,2.0,19.7,33313
852,137293,36,23,10,30.5,14.7,6.2,20.6,32570
852,116397,21,11,6,21.0,8.6,5.4,20.2,31502
852,116398,14,17,4,11.8,7.7,1.9,26.9,38140
852,128091,18,17,4,14.9,8.9,3.4,20.0,34358
852,116450,54,13,21,51.9,8.4,18.1,14.8,37408
852,116451,69,16,30,63.0,10.4,25.9,16.6,39478
852,116453,73,34,22,71.0,23.4,19.8,14.5,30840
852,116454,47,17,18,46.0,15.7,17.4,13.2,40833
852,137037,46,13,18,44.5,8.9,16.2,15.7,37028
852,116458,106,28,29,100.1,20.1,25.7,16.4,37574
852,116465,52,31,27,51.5,22.4,20.4,14.6,37148
852,116469,76,28,47,70.8,23.4,38.7,14.8,37762
852,116507,34,12,14,33.0,8.9,10.6,16.0,40055
852,116509,76,13,31,71.6,10.4,27.3,15.5,35264
852,135628,55,30,30,49.3,24.7,25.0,13.1,42309
852,135629,50,25,31,47.9,21.7,26.0,13.9,41189
852,116620,16,33,6,13.0,24.0,4.8,4.8,41473
852,116621,25,36,3,21.9,30.0,2.4,6.3,49952
852,116622,15,35,2,13.0,24.0,2.0,4.6,38465
852,116624,10,12,3,9.5,10.7,2.3,5.2,40536
852,116625,9,10,4,8.6,7.7,1.6,4.1,42616
852,133747,0,NA,NA,0.0,NA,NA,NA,NA
855,119901,1,1,5,0.6,0.8,1.8,30.9,NA
855,119902,4,2,2,3.6,1.1,1.2,12.5,SUPP
855,119903,16,13,9,12.8,7.6,3.4,22.1,27204
855,132010,21,16,5,16.4,9.5,3.1,21.3,35557
855,132226,21,15,8,18.4,6.4,5.5,24.6,38190
855,119904,5,10,2,5.0,3.3,1.4,23.0,39984
855,119905,9,9,5,7.1,5.8,3.5,20.8,33973
855,119906,5,6,2,5.0,4.1,1.4,18.4,39476
855,119907,9,5,5,6.3,3.0,1.8,19.1,35143
855,119909,9,5,2,7.5,2.8,2.0,19.7,31000
855,119910,8,5,3,6.1,1.8,1.3,16.2,SUPP
855,119911,9,8,2,6.5,4.6,1.0,19.0,36179
855,119912,7,6,3,7.0,3.8,2.1,22.3,37300
855,119913,14,1,2,13.5,0.4,1.9,19.0,33867
855,119914,12,13,4,12.0,7.6,3.4,18.9,32783
855,119915,21,23,15,18.7,9.8,9.1,22.7,36298
855,119916,10,18,5,8.6,6.1,2.3,23.4,38826
855,119917,12,12,3,10.4,6.9,2.1,19.1,35111
855,119918,6,8,1,5.0,3.8,0.9,17.6,38377
855,119919,11,11,10,10.6,4.1,4.8,22.8,36935
855,119921,11,15,5,10.2,7.2,3.8,25.5,33227
855,119922,6,4,3,4.8,2.3,1.1,18.3,SUPP
855,119923,8,8,4,4.9,3.6,1.7,17.9,SUPP
855,119924,7,7,2,5.3,2.9,1.3,18.1,35348
855,119925,13,11,5,9.5,5.9,2.5,22.6,34503
855,119926,6,4,3,4.8,2.0,2.2,19.2,SUPP
855,119927,16,18,4,15.4,10.9,3.7,25.3,37799
855,119928,17,18,4,14.2,11.8,3.4,25.6,41291
855,119929,15,18,6,14.2,11.7,4.6,21.2,36462
855,119930,9,7,2,7.7,5.8,1.5,22.8,41339
855,119931,11,18,6,9.8,5.1,3.2,21.2,31942
855,119932,8,7,3,7.4,2.6,2.7,21.2,39601
855,119933,21,24,6,16.7,9.5,4.2,24.1,36074
855,119934,3,4,5,3.0,2.4,2.3,17.0,SUPP
855,119935,17,23,6,14.6,12.6,3.9,20.1,31654
855,119936,20,29,2,14.9,9.8,2.0,23.1,37000
855,119937,16,14,3,12.8,7.2,2.4,19.7,34271
855,119938,5,7,1,4.6,4.0,0.8,15.2,40795
855,119939,29,17,4,24.4,10.6,3.5,23.7,37649
855,119940,12,24,7,10.9,12.5,4.6,24.6,39161
855,119941,17,14,3,14.1,6.7,3.0,24.4,34345
855,119942,10,15,11,10.0,9.6,8.1,19.9,34788
855,119943,5,1,2,5.0,0.7,1.4,12.0,33942
855,119944,10,9,2,9.0,5.5,1.6,22.8,35738
855,119945,6,6,1,5.2,4.1,0.8,18.1,32876
855,119946,0,NA,NA,0.0,NA,NA,NA,NA
855,119948,6,6,2,5.5,3.5,1.3,17.3,SUPP
855,119949,11,7,4,8.4,2.6,3.0,17.9,35275
855,119950,10,11,4,9.6,7.1,3.5,24.2,40994
855,119951,4,2,1,2.6,0.6,0.4,4.9,SUPP
855,119952,6,3,4,4.6,1.8,2.2,16.9,SUPP
855,119953,5,3,2,5.0,2.0,1.6,13.4,34096
855,119954,4,2,2,3.9,1.1,1.6,16.2,SUPP
855,119955,11,8,4,9.2,4.4,3.9,21.1,36343
855,119956,10,10,5,7.5,5.1,3.1,27.1,33422
855,119957,6,5,3,6.0,2.7,1.7,21.3,38241
855,119958,6,8,6,5.6,3.9,3.7,19.8,37430
855,119959,10,15,5,8.1,6.7,2.6,26.5,39132
855,119960,17,20,9,16.4,13.8,7.0,22.4,35616
855,119961,8,13,4,8.0,6.7,3.3,24.9,38714
855,119962,5,8,4,5.0,2.4,2.4,28.6,37885
855,119963,24,35,4,19.1,13.3,3.3,21.9,35151
855,119964,18,14,6,14.0,7.4,4.0,29.4,38331
855,119965,22,29,8,19.4,11.5,5.3,23.4,33925
855,119967,8,15,4,6.8,7.8,3.1,26.3,36023
855,119968,13,13,7,10.5,4.9,4.7,24.3,34505
855,119969,7,7,3,7.0,4.7,2.4,25.4,36612
855,119970,14,15,5,12.2,9.6,2.6,27.0,38087
855,119971,28,27,10,23.8,15.8,7.1,21.4,33375
855,119972,9,13,6,7.7,5.3,3.5,22.4,38382
855,119973,10,10,5,9.0,4.9,3.5,21.6,32634
855,119974,15,13,7,13.2,7.4,4.2,21.1,38216
855,119975,19,16,4,15.9,8.2,3.6,21.1,36991
855,119976,13,8,5,10.8,4.4,3.7,21.3,37298
855,119977,20,22,13,18.6,9.8,5.9,20.5,35050
855,119978,21,23,9,16.6,8.3,5.0,23.2,40176
855,119979,8,8,4,7.6,3.2,3.5,19.5,35470
855,119980,11,4,4,9.7,3.4,3.4,21.8,35819
855,119981,11,10,12,9.6,7.0,10.1,18.1,38451
855,119982,10,9,6,9.0,4.1,3.6,22.9,38574
855,119983,15,22,8,12.8,7.6,5.5,24.3,38310
855,119984,15,7,6,12.4,4.9,4.1,20.4,35925
855,119985,20,16,4,17.6,9.5,3.8,19.2,34671
855,119986,21,21,7,18.0,9.8,4.5,22.9,36896
855,119987,14,8,8,12.3,5.2,6.0,27.5,39330
855,119988,10,5,3,7.8,2.7,2.2,18.4,38015
855,119989,22,16,9,16.8,8.3,7.2,19.7,37162
855,119990,17,26,9,15.6,8.3,5.9,22.3,37699
855,119991,9,21,12,9.0,15.1,5.6,26.6,40089
855,119992,20,12,5,14.0,6.3,2.7,19.9,36838
855,119993,8,8,3,8.0,5.3,2.8,18.9,34764
855,119994,26,33,8,22.6,16.5,5.7,23.3,37408
855,120048,10,11,3,8.0,6.1,2.2,21.9,41599
855,120049,9,8,2,8.5,4.9,1.8,21.4,36438
855,120051,12,13,4,10.5,8.4,4.0,25.6,39598
855,120052,25,20,6,20.3,9.9,5.2,20.8,38669
855,120055,11,10,5,10.4,6.4,3.3,22.7,34606
855,120058,17,18,6,14.6,11.1,5.0,26.4,37326
855,120059,22,19,9,19.0,8.6,6.5,24.8,35661
855,120060,17,10,7,13.9,5.1,4.5,23.5,34890
855,120061,6,6,3,5.4,3.6,2.3,18.0,40183
855,120064,8,6,7,6.3,2.8,4.3,21.9,42006
855,120070,23,17,5,19.2,8.9,3.9,21.7,34368
855,120074,24,24,4,21.3,14.2,3.9,16.8,33853
855,120075,22,35,7,17.5,23.0,5.1,17.5,37785
855,120076,20,26,7,19.6,10.1,5.2,22.7,33584
855,120079,19,18,6,16.4,9.7,3.7,22.6,33460
855,120080,20,29,8,19.0,16.2,7.1,22.6,36196
855,120082,25,14,15,22.5,8.2,10.0,23.4,35143
855,120083,12,15,2,10.4,7.7,1.6,22.8,36415
855,120085,31,28,9,28.2,17.3,7.5,20.3,33352
855,120091,17,22,10,16.2,10.9,4.5,26.2,35410
855,120092,20,16,8,17.8,8.5,6.9,23.1,35520
855,120093,19,10,6,15.7,5.9,5.1,23.8,39165
855,120096,9,12,5,8.6,6.2,3.6,20.7,37448
855,120097,18,25,6,15.2,13.8,5.4,20.1,37165
855,120098,27,31,8,24.5,22.3,4.9,23.4,35190
855,120099,11,20,4,9.9,7.3,2.7,22.0,34859
